Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
1241,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,0,4,"other adults, biological parent status unknown, not group quarters",rural,False,False,True,True,True,False,none of the time,True,True,True,True,1,0,True,154.0,,,black
1242,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"biological mother, marital status unknown",rural,False,False,True,False,True,True,most of the time,True,False,True,True,1,1,True,162.0,,,black
1243,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,4,0,True,140.0,,,black
1244,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,148.0,,,black
1245,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,"biological mother, marital status unknown",rural,False,False,True,False,True,False,most of the time,False,False,False,True,1,0,True,160.0,,,black
1246,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,7,"other adults, biological parent status unknown, not group quarters",rural,False,False,False,False,True,False,some of the time,True,False,True,True,10,1,True,195.0,,,black
1247,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,248.0,,,black
1248,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological mother, other parent present",rural,False,False,False,False,True,True,none of the time,True,False,True,True,1,0,False,180.0,,,black
1249,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",rural,False,False,False,False,True,True,all of the time,False,False,False,True,3,1,False,198.0,,,black
1250,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,191.0,,,black
1251,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,180.0,,,black
1252,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, other parent present",Unknown,False,False,False,True,True,False,none of the time,True,False,True,True,1,1,False,145.0,,,black
1253,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,8,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,257.5,,,black
1254,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,3,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,True,some of the time,True,True,True,True,1,1,False,185.0,,,black
1255,female,"never married, not cohabiting",GED,"not enrolled, GED",0,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,True,all of the time,True,True,True,True,2,0,True,130.0,,,black
1256,female,"never married, not cohabiting",GED,"not enrolled, GED",0,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,110.0,,,black
1257,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,1,False,167.0,,,black
1258,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",Unknown,False,True,True,False,True,True,none of the time,True,False,True,True,12,0,True,132.0,,,hispanic
1259,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,9,1,True,142.0,,,hispanic
1260,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,1,True,170.0,,,hispanic
1261,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,5,Unknown,Unknown,False,False,False,False,True,True,most of the time,False,False,False,True,1,0,False,140.0,,,black
1262,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,"biological dad, marital status unknown",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,False,168.0,,,hispanic
1263,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",0,5,"biological dad, marital status unknown",urban,False,True,False,False,True,False,some of the time,False,False,False,True,1,1,False,210.0,,,black
1264,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,237.0,,,black
1265,male,"never married, not cohabiting",GED,"not enrolled, GED",3,3,"biological father, other parent present",urban,False,False,False,False,True,False,none of the time,True,False,True,True,8,0,True,162.0,,,black
1266,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,2,0,False,137.0,,,hispanic
1267,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",5,3,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,160.0,,,hispanic
1268,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",urban,True,True,False,False,False,True,most of the time,True,True,True,True,8,1,True,165.0,,,hispanic
1269,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological mother, marital status unknown",urban,False,False,False,False,True,True,none of the time,True,False,True,True,1,0,True,162.0,,,hispanic
1270,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,1,True,240.0,,,hispanic
1271,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,Unknown,Unknown,False,False,False,False,False,True,none of the time,True,False,True,True,2,0,True,220.0,,,hispanic
1272,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,160.0,,,hispanic
1273,female,"never married, not cohabiting",GED,"not enrolled, some college",4,9,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,True,False,True,False,some of the time,True,False,True,True,1,0,False,160.0,,,hispanic
1274,male,"never married, cohabiting",high school diploma (HS),enrolled in a 4-year college,4,5,adoptive parent(s),urban,False,False,False,True,True,False,none of the time,True,False,True,True,2,0,False,202.0,,,hispanic
1275,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",Unknown,True,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,160.0,,,hispanic
1276,female,"never married, not cohabiting",GED,"not enrolled, some college",5,3,both biological parents,urban,False,False,False,True,True,False,most of the time,True,True,True,True,1,0,False,110.0,,,hispanic
1277,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,3,both biological parents,urban,False,False,False,True,True,False,some of the time,True,True,True,True,1,1,False,145.0,,,hispanic
1278,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,both biological parents,rural,False,False,False,False,True,False,none of the time,True,True,True,True,1,1,True,170.0,,,hispanic
1279,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,False,250.0,,,hispanic
1280,male,"never married, not cohabiting",GED,"not enrolled, GED",2,8,"biological mother, marital status unknown",Unknown,False,False,False,False,False,False,some of the time,True,False,True,True,1,0,True,218.0,,,black
1281,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,8,"biological mother, marital status unknown",Unknown,False,True,False,False,True,False,none of the time,True,False,True,True,1,0,True,160.0,,,black
1282,male,"never married, not cohabiting",Unknown,"not enrolled, GED",0,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,none of the time,True,False,True,True,6,0,True,180.0,,,black
1283,male,"never married, not cohabiting",GED,"not enrolled, GED",0,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,True,False,True,True,8,1,True,162.0,,,black
1284,male,"never married, not cohabiting",GED,"not enrolled, GED",0,3,"other adults, biological parent status unknown, not group quarters",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,140.0,,,black
1285,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,"biological dad, marital status unknown",Unknown,False,False,False,False,True,True,some of the time,True,False,True,True,1,1,True,120.0,,,black
